Motion/Activity index,EtCO2,PVI,RR,FiO2,SNR,PRV,oximetry
-0.595358642396068,-0.49140357095414616,-0.9492497968279111,-0.0026260460491343745,-1.0064196890832322,0.5028729259650925,-0.9629826571664823,0.0
0.46340685210833366,0.5396796820032512,-1.6523339184678378,-0.7637051186512722,0.01129623075976379,0.6432522133550869,0.672514813740018,1.0
-0.619198406108805,-0.1321806767142561,-0.39857981935875836,-0.19767122656733147,-0.48110095473119807,-0.21360234742082887,0.2688138126277757,1.0
-0.27693775291548395,0.811081233492565,-0.27673829937985567,-1.8162324649834416,-0.32848127889118556,-0.282561339918206,0.2808145527364141,0.0
-0.8029857749448724,-0.2798523199587659,0.12998316525393663,-0.34012934733827116,0.7458280847808785,-1.1142744130023086,-0.3603380704255096,0.0
-0.3245988696840315,0.04885839482234301,-0.1682944193606998,0.0903396335088243,-0.7157107864951209,-0.27517579169087,0.2936637993715564,1.0
-0.0522395879257921,-0.6727418436035411,0.2529238201059994,-1.2983042583066837,-0.06372998871501595,0.6954518932654795,1.6248452471460388,0.0
-0.21893594582974102,-0.10745334878255636,0.461724473234466,-0.9176265803218208,0.7284346534937673,0.6964431832018694,-0.41359849305901863,0.0
0.3110133183380459,1.1153533010477608,0.34500650619363143,0.64002205840968,0.27918864005129573,-0.2283069825038994,0.21712734392576372,1.0
-0.316659086037179,0.21731163103069193,0.053974475964528514,0.5235410228894339,0.015509155342678438,-0.5085765350861927,1.4231837154303972,1.0
0.7350846962055976,-0.7910869810563121,0.4378984395569668,0.8268527458847967,-1.0156642916514622,-1.1113060169864395,1.0521511346671764,1.0
-0.004990104029504184,0.029728130090298056,-0.060991590463193295,-0.056587878998416656,-0.6061328710735575,-0.6669706081673287,0.012661631481480714,0.0
0.253168375147802,0.1420393477311017,-0.6213942590717979,-0.8417084012143891,-0.2840633839844247,1.2663569299953357,-0.6257664082643474,1.0
-0.16773054853382646,-0.16067997581466636,0.4311003004853315,-0.1985775028755582,0.8332182075358169,0.753669063202889,-0.3886231960330009,0.0
-0.34421865604938273,-0.27101928981061013,-0.46274800349029815,-0.29274219073183094,-0.1811619982903601,0.2730168650889051,-0.007704718039829575,1.0
-0.27312080825267504,-0.16715283590537686,-1.2035379026068926,-0.5629610250487946,-0.74262859367749,-0.045268906489087664,0.4764719985374495,0.0
-0.016016831678703724,0.19645008281408124,-0.013300481202557491,-0.469402916692616,-0.649664838221505,-0.03300084732980462,0.26301510409879625,1.0
0.9160494088912249,-0.8519511427141032,0.9452277009271826,0.34344347019291116,0.4438708279248138,-0.1853549881742298,0.8306025599456911,1.0
0.10182914074657093,0.07719142896970761,0.13726899506249282,-0.1828689918376932,-1.2175331022272948,-0.5577161349029668,0.355352837314806,0.0
-0.552674183794213,-0.3472539528811381,-0.057529396406132166,-0.9945035303594572,-0.38633060434563354,-0.21865071573705652,1.4933922982315415,0.0
0.003165826460740426,-0.2756264028853807,-1.7035335321519998,0.7138507539292699,-0.40664175056139745,1.0748998428896936,0.00848163705890069,0.0
-0.2412810740990784,0.38366906214741353,0.22902074607552328,-0.4439657784628531,0.3998082121489453,-0.9390486013786503,0.7686015924489318,1.0
-1.3047255509272706,-0.49260212679180493,-1.3513142341435662,-0.038356580427556505,-1.2441842882486835,0.12647503557027673,-0.47254460040643,0.0
-1.0357469070242036,-0.7974353856596061,-1.625196720553461,0.1331268751227031,-0.24480978771000395,0.3938660052856255,-1.2791104728538416,0.0
0.9196503292735394,0.8422031966782838,0.06333479074871667,0.5385166939976792,0.6577569800235546,-0.1771111724716384,-1.2426505350047587,1.0
-0.8588075451875525,0.19497750032228187,0.3738985020131917,-0.9356327031132535,2.0595380963505887,-2.1234555840856046,0.8020465305582508,1.0
-0.055240713173247066,-0.1430142990650666,-0.195065173218639,0.021717867027988186,-0.1384193484292943,0.26082332388636786,-0.07984906471213657,0.0
0.5705638977235884,0.6784622506915929,0.29268929841494645,-0.4437683419411926,-1.2890234787550272,-0.22917071687387341,0.1796040543149233,1.0
0.24907856975561396,0.2221274839040029,-0.023183630911434053,-0.293455129079604,-0.998262743703925,-0.44795790058152535,0.29327862043420583,0.0
0.3989692452978766,-0.24842953503294601,-0.8145881398211019,-0.16575016336333223,-2.2424905496053564,-0.35894149805164743,-0.3577125741071465,1.0
1.6395266999636215,-0.5619219291238967,0.9118728137138685,0.5779520969545094,0.10692666907788544,-0.8473135831128445,-0.33670638644091816,1.0
-0.13507264286220966,0.4510443252975818,0.8129681438661411,-0.2884462548938374,-0.28921392594116146,0.47223415513686456,1.087906566655247,1.0
1.2593465091910467,-0.7121258996551776,0.6754152737919477,1.2312948259953298,-0.3251467302628752,0.2471189029415937,-0.8032168636690076,1.0
0.8933743345870693,-0.6393994335135826,1.0171197489380528,1.3479994753673816,-0.8294685262109017,-0.11990654356719971,0.37557502153375844,1.0
0.22614229918278533,-0.45140231697657984,-0.9613156353363413,0.1843774706684922,-1.225694851183075,0.5320451936838188,-0.803343014154287,0.0
0.4873588481509481,0.3631813972759462,-1.2340572925057787,-0.8844241788042548,-0.40001179445007334,-0.8639801236480672,0.2170093272278732,1.0
-1.0728761394174695,-0.3708758602292262,-0.813838034909753,0.3375775563587287,0.1783466812681134,0.36450350379830004,-0.024466558237120965,0.0
0.10569503506069082,-2.296707302001681,0.2917196608385282,0.7518178761908324,-1.357676394081285,0.04241030670009212,0.7983674001346123,1.0
-1.8784066898383478,-1.6546906146620548,-0.09422462085931278,0.5973052554729933,1.061523139798962,-0.13141430474991872,-0.22675443963180034,1.0
-0.2493400947509612,-0.22601923970410526,-0.30878351387041536,-0.6026570501432622,0.04434152542801252,0.11750142803627313,0.20644004162955956,1.0
1.3925793734099141,-0.49814084126065733,1.171253414007933,0.31244104373239484,1.0976407438038775,0.9927084246693018,0.0897599093685192,1.0
1.0602000878720665,-0.803972982661019,0.7277574912821861,0.5404433139571779,-0.05763617606401783,0.41312298311923956,0.5848614394969356,1.0
-0.403988087497757,-0.5225788529512232,-0.8428367514889304,-0.3521921245394993,-1.028959690156574,0.474018071202568,-0.19272498452673337,0.0
-0.14332463610834037,0.15061728565255295,0.06311876103393946,-0.8684271805402108,0.022506015161712276,-0.35128363162375614,0.24625334414968908,1.0
0.8778971738628418,0.15895126569040105,-1.190857490673373,-0.9275107260730114,-0.6398872486129076,-1.1186444285779897,-0.22157576315532748,1.0
-0.6982599510468811,-0.12396070755321323,-0.271386361119493,-0.9120226145131917,0.3896916010600664,-0.9437857935353121,0.7670661840793268,1.0
-1.0314249119321421,-0.7819427199334505,1.2907103644158888,0.9246534074029704,0.8970925732516242,0.3163403437723414,0.2697660797062212,0.0
1.3327769483298109,-0.45342851081194746,0.9348286209169985,0.6347954692235472,0.6241214942651787,0.3486938442229403,-0.31896440100911005,0.0
1.4785054566416227,-0.2971836879023658,0.9955119967919482,0.6064055079187811,0.08422804385298925,0.4404976538627415,0.796462408259503,1.0
0.14672299530977367,0.5231457670662053,1.046886842918251,-1.431781238496799,0.6625302048844709,-0.527713291808332,0.05027342457362332,1.0
-0.9556017269248344,-0.6711870998164001,-0.22078492367567162,0.24193385502807369,-1.368150613595568,-0.26598393744692933,1.4502312271189572,0.0
0.05334029659172273,1.3891418067741508,-0.10031819119962947,-1.59422319398613,0.3756364044938069,-0.22060879509016054,0.6896412231404468,0.0
1.3346955489280246,-0.8847031636101624,0.6620791943864387,0.46919032498214364,0.17263884088991685,1.2421853240792542,-0.4403134827863422,1.0
0.23789660414335445,1.4728828035254422,0.7304534065716035,0.8927099109580278,0.8567037182047582,0.02306967242281301,-0.1519870219672152,1.0
0.1767111644896324,0.4141951177401772,-1.036790307277718,-1.1032054642574796,-0.5316179537247712,0.17822442750660672,0.3459148066538563,1.0
-0.5238878208689219,-0.006844646364620441,-0.14010574165330633,0.0021940306684252774,1.2704428254199305,0.32718274261307506,0.2740302908910032,0.0
-1.336524285386915,-0.7719004177607788,0.5841001906423359,0.9153666000447575,0.5589314795243878,-0.7483127862956594,0.661808662047853,0.0
-0.6059385385258922,-0.2053842023817062,-0.4853584507420701,-0.0210540986916549,1.245021712127732,0.8571466506051568,0.39033832471323365,0.0
0.3020877885622529,1.2900494472935111,-1.0281896677163358,-0.5996598453903842,-0.6221518894367633,-0.5773054644339288,1.0722709255642373,1.0
-1.0420125407709153,-1.014480129603213,0.9828970642633813,1.1459886343358423,0.8557233232106187,-0.5741902706188812,-1.031767398293638,0.0
0.25778663871902613,0.8410922901451108,-0.8787702887984349,-0.6307811173690603,-0.33172710155106383,0.5484302889440009,0.638129648524046,1.0
1.799777518603215,1.273325404340094,0.37756746601533586,-1.1820722137429862,-0.6124896393809716,-0.5087129011945525,-0.2511497180413641,1.0
0.16236951024725382,0.1983523252628242,-0.12414997067076412,-0.5892853597439485,-1.1546439333865635,0.48339726203573413,0.6424613000256527,1.0
0.8018999487165925,0.6558174459579987,0.4511611746598418,-1.0797998644040223,-0.1869060679713784,1.452906272079341,-0.49665532105026977,1.0
0.15652688980211166,-0.015373160185135503,1.0838963334740395,-0.17996233247127555,0.1384013415026714,1.4841661406872162,0.3472293853439635,1.0
-0.35245366795989463,0.3583094054091167,-0.16206092082308635,-0.5332956109763881,0.18821940982947696,-0.11099974628092524,-0.19349418157417336,0.0
-1.2407084325404338,-1.0031886039224105,0.39263565698878833,1.4689555190771244,-0.08120599932374092,-0.7903665756889383,-0.33239787596120496,0.0
-0.41839134978736137,-0.8550841016271921,-1.11629842969384,0.14959789930102074,-1.2475689637945904,1.4542090568959938,0.9365482915893909,0.0
-0.4654998418273029,-0.008436185155920928,-0.008813969641437592,-0.3099044911847431,0.5082993514897167,-0.2795943513648604,0.18951123634881278,1.0
1.0681884535459765,0.1973368731276665,-0.9134694941560503,-0.42024290078498133,-0.24415799639402794,0.8190588077213662,-0.28841501045899276,1.0
0.4059066295984007,0.758946544326749,0.2958786203741893,-0.6876252541121924,-0.5130189147039883,-0.2259938310648816,0.847840044247904,1.0
0.26985572515493095,0.7183342643234462,0.7620674023296655,0.816608135819449,0.8413006723609189,-0.47899254443725847,-0.006540183223395634,1.0
-0.17406047779618772,-0.04744726383955521,-0.16758794059817395,0.023204887355590065,0.23729021890165783,-0.7453748479917739,0.2469852310997547,0.0
0.6821929064479029,-1.0549227684952895,0.6465459959430868,0.7151713986029316,-0.04373464613722692,0.7182856890628153,0.12430735988242704,1.0
0.1228601788909225,0.14138345250072484,1.0289900893147412,-0.3091871684255407,0.167055208215838,0.252816432581527,0.6159636176455238,1.0
0.8286824008239452,0.4107730683714814,0.9681673745165893,-0.023625027542908694,-0.44771349979486497,0.28179763112107253,-0.5495007506365079,1.0
-0.16361792620836774,-0.25933320682864597,-0.8864468275697214,-0.8969275061840558,-1.4858557751637724,0.045602197360486076,0.2273111768663361,1.0
0.545527709807596,0.18758903159458057,-0.6301058244261707,-0.6254846882504937,-1.0096754721921175,0.27837554413823656,-0.0001510908870821556,1.0
0.3464532796225438,0.9196640064034352,-0.5243578037215593,0.37185615508505887,0.3402853744133388,0.5490395098171725,-0.972279602007749,1.0
-0.24557180141640153,0.06068382142702,-0.6219510415493965,-0.1205905677561888,0.7697732523205276,-0.5852468758494264,0.1168386788248783,0.0
-0.18640866576579473,-0.19635104746159487,-0.9399833013971682,0.2714587753273531,0.5256779643023485,0.417762066552299,0.03491443762746922,0.0
-0.4834497752097762,-0.022308257421262037,-0.033628423333977614,-0.09480822223938777,0.277707907559532,-1.0724618745448884,0.026802720410013945,1.0
0.9384710532234404,1.1123989016072307,0.16434439498559122,-1.7148222821509158,-0.12652170609751115,-0.814252208496215,-0.9227776038888755,1.0
0.488955532180894,0.525087778207318,0.1463568075118865,-0.31704790119393805,-0.9584594358051796,-3.8551200402722343,-0.30803707223120025,1.0
-0.03965411250792539,0.33764861011342484,0.19593550023639394,-0.45449012554127105,0.05088672342504738,1.8163767023016728,0.494689731762015,1.0
0.2010359433309939,0.618769410682746,-0.3433976152860158,1.1213720199504924,1.1483505822732505,0.0432844136545651,-0.957349321047147,1.0
-0.4167184521089208,0.16767780899495616,0.3482915733334302,0.1443801283483691,0.8480432722756793,0.8943334702969923,-0.5770789843430806,1.0
0.10144324396776432,0.8483196804229464,0.6686111496251849,-1.3794895331760888,0.07974111607495989,0.8935492495881915,1.2187815490457776,1.0
0.38568270615443856,0.7122622163113754,-0.6314865048608622,-1.02541972230649,0.5378914225459439,-0.5613341329163357,-0.3581301417607284,1.0
1.0999784219427475,0.5035660923970428,0.16674381627272086,-0.9889242103337603,0.13024783873309936,-0.11006590897688731,-1.5156407942944627,1.0
-0.31778305551309666,0.2836959795819296,-0.29778821422852336,-0.4284348800442966,0.7803883907432739,-0.49454006056367333,0.40061068238102965,0.0
-0.3253151270220836,0.18285025197989957,-1.2462135731470063,-0.3047951479557124,0.19320912935948845,-1.1266052882808784,0.48116851346451855,0.0
-0.4184782457003753,-0.06858648782931684,-0.18463987089496833,-0.4521477307988475,-0.2500632984020277,-1.4974767609889357,-0.18633019560160752,1.0
0.8415190944289503,0.6984316784128418,0.645406989230564,-0.57899733045719,-0.8713676893073429,-0.6382312856266065,0.6896377247354003,1.0
-0.3712165826823328,-0.20583503376086298,-0.09079379967686348,0.029962858984097993,1.3485692778091545,-1.1404523106829965,-0.10217652422191562,0.0
-0.5754069562693147,0.028418332691829345,-0.0005783582350496569,-0.10854592246460613,0.33640958080853695,0.8898249697714756,0.20141050927021903,1.0
1.8280880876757548,-0.4023358595220118,0.5640368778933529,0.9474840852804917,-1.0266921638185702,-0.6589614663721697,0.3493675939571727,1.0
-0.6224880937330056,-0.3554160833634036,-0.19323445323847377,-0.6712659681423232,-0.7287464854609406,1.2855568776288586,0.07859376887851713,0.0
0.13183018312814387,0.6540012057047462,-0.789864139780517,-1.6390180058316828,0.6122002335133166,0.3999631966187838,0.9932594936871955,0.0
-0.48505183731715573,0.5036082509636856,-0.23358017763397956,-0.7346566552717754,-0.7066554026210131,-1.0668818244406655,-0.9014349186068334,0.0
-0.21017652685401864,-0.31891872605156885,-0.17786448366259577,-0.05937205967911523,-0.01905451871823101,-0.9567846273776867,-0.8719886577679012,0.0
-0.036462168656982374,0.5439397630268973,0.6473177918646509,-0.9368080108816883,0.5128423564931609,0.14675003941300263,-0.27849402445477256,1.0
0.6601377177340737,-2.001901275584342,0.389843424355489,0.551539440494479,-0.8261058318261191,0.6485019391858216,0.21251322774054682,1.0
0.08446131276449603,0.6485160916767022,-0.7703805083182961,-0.6057263643768127,-0.2618728196586306,-0.9458407971786795,0.4619208445277925,1.0
1.274990625440538,1.0554015862453725,0.09805713513573865,-1.2110266246312307,-0.6343432961395028,0.06763523091892992,-1.191344440782464,1.0
0.0803158203732963,0.08182873255487157,-0.013607282623148313,-0.04757755551819406,1.0374308346084617,0.016462961332013942,-0.238924611661259,0.0
-1.7731996924813709,-1.6907507315387067,0.23162561928540218,0.28479011846687335,-0.7811997334816905,1.865931779396375,-1.6420992091735203,0.0
-0.3337793627239135,0.0362037843957506,-0.5947561468687139,0.2944613652594925,0.69256266248985,-0.9214656460354753,0.6242662123002218,0.0
0.5410021624372177,-0.7463935872028569,0.1031962278123803,1.3612540369494461,-0.4372908015990863,-0.7272650239026491,-1.015051710791032,1.0
0.44944970494616365,0.40356740439339045,0.13119047894461422,0.9670166680757365,0.8487044060155736,-0.12758202315220013,-0.08753379888794828,1.0
-0.855665556462142,0.054630276658559164,-1.3476301743141954,0.04283804597611058,-0.04132237400809238,-0.9858822865756746,0.4512013111226428,0.0
-1.4695676744539474,-0.6048947505094834,0.6070113127674391,0.9963939153807245,1.3763057965969174,0.23905055973297723,-0.056487729042933775,0.0
0.563690502269858,-1.0446745556323127,0.7804845398796872,0.7504664672395517,-0.34626252852201317,0.3022665532578578,0.6838406415061781,1.0
-1.4162156588560513,-1.0413927774510354,0.045276069867600056,1.162249259273148,0.7719892370347554,-0.17921325136296318,0.7248452421263469,0.0
0.18660959134257588,0.7363295156883568,-1.2269030599839448,-1.0197255346972631,0.17978775798910554,-0.47718139799406994,0.5870729467802787,1.0
-1.1397133225463472,0.008130436142112474,0.2934841087266421,-0.024679688715256293,2.046013895408528,-0.28096094961004525,0.041260508960513455,1.0
0.4763764218014822,0.9193588626923606,-0.9384246498389304,-0.9145827385125761,0.4611165099681183,0.06853357417450506,0.10185214345170261,1.0
0.23167084513641084,0.05621564711821475,-0.9315796439564774,-0.5752462762758611,-0.4876414832099735,1.0033215102349002,-0.05340650468931907,1.0
0.03426669022244607,-0.18154260207933137,-0.9342195630780085,0.39505255143034673,-0.6714769931044592,0.5501104940466461,0.08354956929874785,0.0
0.17817186490261724,1.8225095655772494,-0.9778972922472561,-0.28004187220006027,0.6688589139461595,-1.2090705511069355,1.2757185323324924,1.0
0.29283733939527445,0.3154693725665556,0.17818207704337669,-0.23923293942107254,-0.6100267246595829,-0.13014450964658295,0.03805087366720037,1.0
-0.2728727940495709,0.4268228619544533,-0.49853370195937574,-0.8753853763361594,-0.16141335321326541,-0.6183324607045501,-0.49435820200365027,0.0
-0.5796549173037121,-0.5432323744477088,-0.46796750625185074,0.7868900895041351,0.6464400349334083,-0.030078943303902646,-2.089060410338769,0.0
-0.3271352606842861,-0.07263996885942424,-1.0780154670236142,-0.25716955105561323,0.7934260320034471,0.38224219003291965,1.0633101571468573,0.0
-0.28039201834109023,-0.09597200013136313,-0.5967736767294386,-0.21740498593821314,0.5507501294875475,-0.2662175190223042,-0.15166797065516968,0.0
-0.7724692690529381,-0.5430743261683995,-0.4865061240926182,0.0017930823213022761,0.44976666914292773,0.8591475835618098,-1.142867195335905,1.0
0.19597508702771316,0.1442780403273765,0.004189389056798243,-0.6367110400109357,0.802181716297534,-0.5047128240320674,-1.658467740099296,1.0
0.07154867861732866,2.102936467179564,-0.10975479968240587,0.15710481134459817,-0.4081912768886256,0.6347994954129363,-1.1062977221408172,1.0
1.0549975099958881,-0.9009402773024249,0.785284148007723,0.4287203682818867,0.5321051808122975,-1.0444511102572134,-0.015519815511010554,1.0
0.41568301105607547,0.2649400858276355,-1.0376427428267492,-0.6336803636559951,-1.2165541607840527,-0.017993078839413437,0.39390148880824555,1.0
-0.10111518477260063,-0.04339834336744899,-1.6812349578108434,0.9649413552578425,-0.10460028155698099,-0.38734221465112,0.18401526108877428,0.0
-0.24842203300871968,1.039846500073963,1.1766723776732853,-0.8741501095461451,1.5534220831755676,-0.6974330810833662,0.7552952527156421,1.0
0.6748137065426502,-1.936229255293285,0.7011015057353045,0.3342201059364036,-0.5566822827126755,-0.7505038576139403,0.9050372468953649,1.0
0.151310427974109,-0.41442146021462667,-0.41262949921558306,-0.18470020406159268,0.40138727060005336,0.8778710761978119,0.36082563780677834,0.0
-0.0152837947901998,0.2079576119822781,-0.06958174872365085,0.05177670077249612,-0.9134921435378207,0.8184424291727352,0.7099828963717505,0.0
-0.12672588139319627,-0.16447155836357089,-0.7245935978551097,-0.20430250930151542,0.03579870676056216,0.746462149956276,0.14579304717896407,0.0
-0.325258749846832,-0.24655403299942674,0.12721670483998865,-0.7192515549641699,-0.009226787222797643,1.3142071823068118,0.7813029900776116,0.0
0.24158730237615245,0.35365409697212097,0.379394554064538,-0.6603235024810123,-0.22996534523075235,-1.1024748381829206,-0.30211925873879103,1.0
-0.17773438374369444,0.26107329915515026,0.09263952111856293,-0.3456292461155581,-0.20424412398472314,-0.22120755946644607,0.473472380056205,0.0
1.2653336295312665,1.3701473439407446,1.2670021897312818,0.22534452131717628,-0.353427694067463,1.5613709948216805,0.10198943612494306,1.0
-0.3276402775985436,-0.3673952153292799,-0.39264611041421865,0.9952699088103688,0.4714904308252045,-1.1587940183912835,-0.34357487456799923,0.0
0.48897001714631716,1.075832185429046,0.9295884499242497,-1.9385794273705252,0.3934547373545114,1.162744305144526,0.5718913539598401,0.0
-0.03870985317724415,0.4212583849757509,-0.18142900637684028,-1.2049096706279394,0.9234795355468318,0.4424795766971946,-1.1582420249945364,1.0
0.1516516248085372,0.5461422633146995,0.27638273015236875,-1.6513705954743068,0.519255366087272,-0.5517388417485523,-0.11237110231575823,1.0
0.15618998971272707,0.8147520717361251,-0.06100942057561414,0.2244351620494491,-0.5824501135883744,1.6798174823389538,0.1973995044078774,1.0
-0.2786519489934899,-0.42975879679523593,-1.1452461648985814,1.0255454635418984,0.5659993091833567,-0.2152974396418103,-1.1980704459040135,0.0
-0.8030140994533945,-0.47722548886538574,-0.4696042384942746,-0.4162966074991021,-0.6736698873158651,0.6393089800879607,0.4653333875054535,0.0
-0.7680621862915732,0.16542082959148077,-0.3736538959076035,-0.19779282887106017,0.17176217409871608,0.6124990174686936,0.11333251795936793,0.0
-0.5483364437175805,-0.21897520150995295,-0.30691329160035036,-0.08078722372348451,0.1845446188287988,1.0437118418542912,-0.38661268969212126,0.0
0.5083940546890675,-0.8229548150910738,0.4308531139466258,1.6495692372241215,-0.4678955499200754,0.7541371385369933,-1.0150881658312776,1.0
-0.7137603285129018,-0.8589138237215308,1.8952970362560657,1.2873166001375134,-0.2373684859135682,0.13034061829737223,-0.29107277859113934,0.0
0.2704918881516759,-1.4811595949191323,0.2903148794564343,1.268041406619762,-0.72613560169933,-1.551306499053979,-0.49199066953719184,1.0
-0.271412241794235,-0.1376934594362256,0.09199240651513699,-0.1779508893814593,0.8556284644565587,0.46278662713955665,0.49805123786565186,0.0
-0.0950049351997944,0.7888928352552748,-0.12112682106844129,-1.4183782303930055,0.883165640015699,-0.1650003299553308,-1.0768987277797328,1.0
-0.017681898173019638,0.3904374483981808,0.35798200046905737,1.1783038644314467,1.51602683863366,-0.3524490187786723,0.17769701077492073,1.0
0.44073348181071453,0.709592446008432,-0.17387658195446626,0.04605363927415946,-1.235266351651333,1.013068775370838,0.31141062935206465,1.0
0.3403648148385192,0.2114448586985873,0.49233206249612027,-0.960559044322709,0.4782623995494137,-0.22711920121730428,-1.312553881152974,1.0
-0.29451603766780726,-0.7175586052152036,-0.11303436990101223,0.5835850041567753,-0.629318801142824,-0.6245792474343205,0.16479053851732617,0.0
0.37403705250338737,0.6223946911242275,0.056430387024565154,-1.3127125956099515,0.030119309580513207,-0.45432330467917126,-1.3970372492774654,1.0
0.7025776752749383,1.3346270759462782,-0.21635667852711613,-1.2685272015017817,-0.3806082230395745,-0.05245302361623099,-0.9526137730311306,1.0
0.7998167153463436,0.5068853190273543,-1.0452207104049482,-0.8556051138619093,-0.8479323640525671,0.22468199634292013,0.28669989292810333,1.0
0.022717713846420403,-0.4407697803368482,-0.5195563756166915,0.05295824101324321,-0.03607568703651479,0.23897635729213024,-0.8462234428279521,0.0
-0.2118004416180801,-0.27757788743462436,0.07519963310892637,-0.6362525814051168,0.2627616649600349,-0.33421645596703115,0.33322763552587986,0.0
0.47860948829444705,-1.1187630341340844,0.866657621782419,0.3334309722761488,-0.06338296304949059,-0.12103654574695415,1.655739205001388,1.0
-0.12998206523548703,1.5627714590260515,-0.3099576929867035,-1.1415666974330674,0.6139387807308521,0.002839167394205405,0.061589755574580234,1.0
-0.1520703749851716,0.5964188487548389,-0.33105350414754425,-1.373553703255154,-0.5031714199518685,0.15803285638005135,-0.08138227130117524,1.0
0.8969002184077934,-0.7397707530588716,0.7104674423594677,0.8486488127531214,-1.1277032867365009,0.28328718184452567,1.3152421361885034,1.0
-1.9385224084832946,-0.8335631007878205,-0.27185041583652325,1.528195829172548,1.0561689537355217,-0.8052947627671398,0.8317856671925039,0.0
1.74060757431016,-0.9355138705435481,0.5468462210405477,0.39883696762033527,-0.6143669450571242,0.9186847416653925,0.3675531301658984,0.0
0.2876120976002695,-0.03827244572715029,-1.2465625860057576,-0.4587171997998703,0.6298924140295734,0.36740642636395276,-0.15239459111402034,0.0
0.2967023128753724,0.5600355194294798,0.6114835378726496,1.2229860619796238,0.891770166718175,-0.31885984522109495,0.6117344993862166,1.0
-0.43653167221508066,-0.5701672088410469,-0.26506129798640454,-0.5197599797651802,-0.47717691947090296,0.478152066371893,0.10761536736877424,0.0
-0.3928345608214991,-0.2114097331572022,-0.6267734158742717,0.12278477801205273,0.005047455581087877,-0.11062734293258394,-1.4079715384539093,0.0
-0.3493985291255757,0.4249332495625222,0.017250654206520062,-0.4396854314169656,-0.5556839050186513,0.20713900097817947,1.0475258884609837,1.0
1.5482156401076648,0.8735076133174142,1.1103807655542322,0.7788918573192901,0.4655129818468313,0.007510417949134441,-0.14893915380845835,1.0
0.8921626319752912,0.39934926590694086,-1.0936463224215263,-0.5564111154450061,-1.3670340858216672,0.09789577459738491,0.45059600410804335,1.0
-1.0444585510771789,0.05126087513801767,-0.709173475084771,0.23216146979001523,-0.3431804796679177,0.40697456302165796,-0.42564440876141113,1.0
0.28331863059571555,0.7628362260373763,-1.0439508333857201,-0.029289160141139234,-0.3407327824541927,0.2803831553485245,1.0134630294977567,1.0
